   lamda    c0    c1    c2
  474.1300    2.9979E-26    2.2012E-29    3.3794E-31
  474.1400    3.0064E-26    2.2243E-29    3.4234E-31
  474.1500    3.0147E-26    2.1319E-29    3.2144E-31
  474.1600    3.0230E-26    2.0395E-29    3.0054E-31
  474.1700    3.0307E-26    1.8795E-29    2.6454E-31
  474.1800    3.0384E-26    1.7193E-29    2.2850E-31
  474.1900    3.0463E-26    1.5937E-29    2.0065E-31
  474.2000    3.0542E-26    1.4682E-29    1.7283E-31
  474.2100    3.0629E-26    1.4511E-29    1.6953E-31
  474.2200    3.0715E-26    1.4339E-29    1.6621E-31
  474.2300    3.0805E-26    1.4930E-29    1.7733E-31
  474.2400    3.0894E-26    1.5523E-29    1.8848E-31
  474.2500    3.0981E-26    1.6437E-29    2.0111E-31
  474.2600    3.1067E-26    1.7350E-29    2.1374E-31
  474.2700    3.1147E-26    1.8160E-29    2.2401E-31
  474.2800    3.1228E-26    1.8973E-29    2.3432E-31
  474.2900    3.1300E-26    1.9226E-29    2.4302E-31
  474.3000    3.1372E-26    1.9480E-29    2.5174E-31
  474.3100    3.1441E-26    1.9026E-29    2.5618E-31
  474.3200    3.1511E-26    1.8571E-29    2.6060E-31
  474.3300    3.1596E-26    1.7747E-29    2.5266E-31
  474.3400    3.1681E-26    1.6925E-29    2.4474E-31
  474.3500    3.1794E-26    1.6113E-29    2.2140E-31
  474.3600    3.1907E-26    1.5300E-29    1.9799E-31
  474.3700    3.2020E-26    1.5102E-29    1.8333E-31
  474.3800    3.2132E-26    1.4905E-29    1.6870E-31
  474.3900    3.2208E-26    1.5972E-29    1.9179E-31
  474.4000    3.2285E-26    1.7035E-29    2.1480E-31
  474.4100    3.2338E-26    1.8714E-29    2.5886E-31
  474.4200    3.2391E-26    2.0399E-29    3.0307E-31
  474.4300    3.2467E-26    2.1168E-29    3.2107E-31
  474.4400    3.2543E-26    2.1935E-29    3.3902E-31
  474.4500    3.2657E-26    2.1363E-29    3.1667E-31
  474.4600    3.2771E-26    2.0794E-29    2.9439E-31
  474.4700    3.2886E-26    2.0424E-29    2.7606E-31
  474.4800    3.3001E-26    2.0055E-29    2.5779E-31
  474.4900    3.3087E-26    2.1101E-29    2.7937E-31
  474.5000    3.3174E-26    2.2149E-29    3.0104E-31
  474.5100    3.3250E-26    2.3408E-29    3.3351E-31
  474.5200    3.3327E-26    2.4663E-29    3.6589E-31
  474.5300    3.3425E-26    2.4351E-29    3.6473E-31
  474.5400    3.3522E-26    2.4039E-29    3.6353E-31
  474.5500    3.3639E-26    2.2549E-29    3.3365E-31
  474.5600    3.3757E-26    2.1056E-29    3.0371E-31
  474.5700    3.3867E-26    2.0449E-29    2.8742E-31
  474.5800    3.3976E-26    1.9846E-29    2.7120E-31
  474.5900    3.4067E-26    2.0965E-29    2.8741E-31
  474.6000    3.4158E-26    2.2084E-29    3.0362E-31
  474.6100    3.4248E-26    2.3267E-29    3.2399E-31
  474.6200    3.4338E-26    2.4451E-29    3.4437E-31
  474.6300    3.4445E-26    2.4109E-29    3.4137E-31
  474.6400    3.4552E-26    2.3765E-29    3.3833E-31
  474.6500    3.4671E-26    2.2561E-29    3.2062E-31
  474.6600    3.4790E-26    2.1357E-29    3.0291E-31
  474.6700    3.4909E-26    2.0730E-29    2.9149E-31
  474.6800    3.5028E-26    2.0104E-29    2.8009E-31
  474.6900    3.5138E-26    2.0466E-29    2.8328E-31
  474.7000    3.5249E-26    2.0829E-29    2.8649E-31
  474.7100    3.5347E-26    2.1601E-29    3.0098E-31
  474.7200    3.5445E-26    2.2374E-29    3.1551E-31
  474.7300    3.5531E-26    2.3076E-29    3.3643E-31
  474.7400    3.5617E-26    2.3780E-29    3.5741E-31
  474.7500    3.5707E-26    2.4116E-29    3.7316E-31
  474.7600    3.5797E-26    2.4451E-29    3.8888E-31
  474.7700    3.5905E-26    2.4166E-29    3.8812E-31
  474.7800    3.6013E-26    2.3880E-29    3.8735E-31
  474.7900    3.6134E-26    2.3197E-29    3.7601E-31
  474.8000    3.6256E-26    2.2511E-29    3.6464E-31
  474.8100    3.6375E-26    2.1839E-29    3.5559E-31
  474.8200    3.6494E-26    2.1168E-29    3.4656E-31
  474.8300    3.6609E-26    2.0814E-29    3.4573E-31
  474.8400    3.6724E-26    2.0461E-29    3.4490E-31
  474.8500    3.6846E-26    2.0655E-29    3.5078E-31
  474.8600    3.6969E-26    2.0850E-29    3.5667E-31
  474.8700    3.7107E-26    2.1643E-29    3.6708E-31
  474.8800    3.7245E-26    2.2437E-29    3.7749E-31
  474.8900    3.7387E-26    2.3151E-29    3.8679E-31
  474.9000    3.7529E-26    2.3864E-29    3.9607E-31
  474.9100    3.7663E-26    2.3758E-29    3.9827E-31
  474.9200    3.7797E-26    2.3651E-29    4.0047E-31
  474.9300    3.7925E-26    2.2820E-29    3.9407E-31
  474.9400    3.8054E-26    2.1988E-29    3.8766E-31
  474.9500    3.8187E-26    2.0917E-29    3.7271E-31
  474.9600    3.8320E-26    1.9849E-29    3.5781E-31
  474.9700    3.8463E-26    1.8897E-29    3.3785E-31
  474.9800    3.8606E-26    1.7948E-29    3.1794E-31
  474.9900    3.8756E-26    1.7383E-29    3.0246E-31
  475.0000    3.8907E-26    1.6820E-29    2.8698E-31
  475.0100    3.9062E-26    1.6841E-29    2.8370E-31
  475.0200    3.9217E-26    1.6862E-29    2.8044E-31
  475.0300    3.9365E-26    1.7255E-29    2.8739E-31
  475.0400    3.9512E-26    1.7648E-29    2.9434E-31
  475.0500    3.9639E-26    1.8127E-29    3.0811E-31
  475.0600    3.9766E-26    1.8606E-29    3.2189E-31
  475.0700    3.9878E-26    1.8707E-29    3.3441E-31
  475.0800    3.9989E-26    1.8807E-29    3.4690E-31
  475.0900    4.0100E-26    1.7891E-29    3.4635E-31
  475.1000    4.0211E-26    1.6975E-29    3.4580E-31
  475.1100    4.0333E-26    1.4997E-29    3.2983E-31
  475.1200    4.0454E-26    1.3016E-29    3.1383E-31
  475.1300    4.0581E-26    1.1208E-29    2.9981E-31
  475.1400    4.0708E-26    9.4022E-30    2.8583E-31
  475.1500    4.0837E-26    8.8845E-30    2.8931E-31
  475.1600    4.0966E-26    8.3667E-30    2.9279E-31
  475.1700    4.1103E-26    8.8498E-30    3.0699E-31
  475.1800    4.1240E-26    9.3356E-30    3.2121E-31
  475.1900    4.1393E-26    1.0199E-29    3.3352E-31
  475.2000    4.1546E-26    1.1062E-29    3.4582E-31
  475.2100    4.1711E-26    1.1816E-29    3.5197E-31
  475.2200    4.1876E-26    1.2573E-29    3.5815E-31
  475.2300    4.2042E-26    1.2794E-29    3.6040E-31
  475.2400    4.2209E-26    1.3016E-29    3.6266E-31
  475.2500    4.2369E-26    1.2556E-29    3.6277E-31
  475.2600    4.2529E-26    1.2096E-29    3.6287E-31
  475.2700    4.2682E-26    1.1508E-29    3.6261E-31
  475.2800    4.2835E-26    1.0917E-29    3.6234E-31
  475.2900    4.2981E-26    1.0671E-29    3.6285E-31
  475.3000    4.3128E-26    1.0423E-29    3.6335E-31
  475.3100    4.3271E-26    9.9874E-30    3.6065E-31
  475.3200    4.3414E-26    9.5506E-30    3.5795E-31
  475.3300    4.3555E-26    8.0214E-30    3.4591E-31
  475.3400    4.3696E-26    6.4968E-30    3.3391E-31
  475.3500    4.3841E-26    4.4226E-30    3.1961E-31
  475.3600    4.3987E-26    2.3418E-30    3.0527E-31
  475.3700    4.4148E-26    1.7685E-30    3.1001E-31
  475.3800    4.4308E-26    1.1987E-30    3.1478E-31
  475.3900    4.4487E-26    3.0574E-30    3.4670E-31
  475.4000    4.4666E-26    4.9105E-30    3.7851E-31
  475.4100    4.4851E-26    6.8023E-30    4.0612E-31
  475.4200    4.5037E-26    8.7000E-30    4.3382E-31
  475.4300    4.5217E-26    8.2048E-30    4.2580E-31
  475.4400    4.5396E-26    7.7053E-30    4.1771E-31
  475.4500    4.5569E-26    5.7706E-30    3.9001E-31
  475.4600    4.5742E-26    3.8417E-30    3.6239E-31
  475.4700    4.5910E-26    2.7832E-30    3.5045E-31
  475.4800    4.6079E-26    1.7285E-30    3.3855E-31
  475.4900    4.6241E-26    1.9447E-30    3.5036E-31
  475.5000    4.6403E-26    2.1634E-30    3.6221E-31
  475.5100    4.6550E-26    1.9456E-30    3.7590E-31
  475.5200    4.6697E-26    1.7284E-30    3.8956E-31
  475.5300    4.6827E-26    4.0218E-32    3.9034E-31
  475.5400    4.6957E-26   -1.6445E-30    3.9110E-31
  475.5500    4.7097E-26   -3.5026E-30    3.8750E-31
  475.5600    4.7237E-26   -5.3610E-30    3.8390E-31
  475.5700    4.7412E-26   -5.8526E-30    3.8728E-31
  475.5800    4.7588E-26   -6.3415E-30    3.9069E-31
  475.5900    4.7784E-26   -5.5059E-30    4.0460E-31
  475.6000    4.7981E-26   -4.6702E-30    4.1850E-31
  475.6100    4.8162E-26   -3.2356E-30    4.4361E-31
  475.6200    4.8343E-26   -1.7996E-30    4.6875E-31
  475.6300    4.8501E-26   -4.8750E-31    4.9864E-31
  475.6400    4.8658E-26    8.2303E-31    5.2851E-31
  475.6500    4.8821E-26    1.1356E-30    5.4413E-31
  475.6600    4.8984E-26    1.4482E-30    5.5975E-31
  475.6700    4.9179E-26    1.8933E-31    5.4818E-31
  475.6800    4.9374E-26   -1.0737E-30    5.3654E-31
  475.6900    4.9585E-26   -2.8223E-30    5.1789E-31
  475.7000    4.9795E-26   -4.5701E-30    4.9927E-31
  475.7100    4.9999E-26   -5.4233E-30    4.9975E-31
  475.7200    5.0202E-26   -6.2790E-30    5.0025E-31
  475.7300    5.0400E-26   -6.0715E-30    5.1936E-31
  475.7400    5.0598E-26   -5.8635E-30    5.3853E-31
  475.7500    5.0806E-26   -5.1618E-30    5.5901E-31
  475.7600    5.1014E-26   -4.4598E-30    5.7948E-31
  475.7700    5.1234E-26   -3.8910E-30    5.8985E-31
  475.7800    5.1455E-26   -3.3205E-30    6.0025E-31
  475.7900    5.1667E-26   -3.7388E-30    5.9792E-31
  475.8000    5.1879E-26   -4.1586E-30    5.9558E-31
  475.8100    5.2062E-26   -6.1954E-30    5.7985E-31
  475.8200    5.2245E-26   -8.2345E-30    5.6409E-31
  475.8300    5.2403E-26   -1.0800E-29    5.4700E-31
  475.8400    5.2560E-26   -1.3358E-29    5.2996E-31
  475.8500    5.2699E-26   -1.4955E-29    5.2671E-31
  475.8600    5.2838E-26   -1.6557E-29    5.2346E-31
  475.8700    5.2979E-26   -1.6982E-29    5.3518E-31
  475.8800    5.3119E-26   -1.7405E-29    5.4693E-31
  475.8900    5.3294E-26   -1.7338E-29    5.6492E-31
  475.9000    5.3468E-26   -1.7272E-29    5.8285E-31
  475.9100    5.3688E-26   -1.7189E-29    6.0030E-31
  475.9200    5.3908E-26   -1.7106E-29    6.1780E-31
  475.9300    5.4144E-26   -1.7220E-29    6.2951E-31
  475.9400    5.4381E-26   -1.7333E-29    6.4121E-31
  475.9500    5.4604E-26   -1.7831E-29    6.4259E-31
  475.9600    5.4827E-26   -1.8327E-29    6.4397E-31
  475.9700    5.5033E-26   -1.9219E-29    6.3972E-31
  475.9800    5.5238E-26   -2.0108E-29    6.3548E-31
  475.9900    5.5427E-26   -2.1357E-29    6.3313E-31
  476.0000    5.5615E-26   -2.2607E-29    6.3080E-31
  476.0100    5.5794E-26   -2.3949E-29    6.3414E-31
  476.0200    5.5972E-26   -2.5288E-29    6.3748E-31
  476.0300    5.6159E-26   -2.6215E-29    6.4747E-31
  476.0400    5.6346E-26   -2.7139E-29    6.5744E-31
  476.0500    5.6550E-26   -2.7395E-29    6.7319E-31
  476.0600    5.6754E-26   -2.7651E-29    6.8895E-31
  476.0700    5.6968E-26   -2.7645E-29    7.0366E-31
  476.0800    5.7181E-26   -2.7640E-29    7.1835E-31
  476.0900    5.7392E-26   -2.7814E-29    7.2555E-31
  476.1000    5.7604E-26   -2.7988E-29    7.3276E-31
  476.1100    5.7802E-26   -2.8590E-29    7.3573E-31
  476.1200    5.8001E-26   -2.9193E-29    7.3869E-31
  476.1300    5.8170E-26   -3.0438E-29    7.4415E-31
  476.1400    5.8340E-26   -3.1684E-29    7.4961E-31
  476.1500    5.8484E-26   -3.3298E-29    7.5997E-31
  476.1600    5.8629E-26   -3.4913E-29    7.7033E-31
  476.1700    5.8778E-26   -3.6067E-29    7.8414E-31
  476.1800    5.8927E-26   -3.7220E-29    7.9797E-31
  476.1900    5.9097E-26   -3.7492E-29    8.1272E-31
  476.2000    5.9267E-26   -3.7763E-29    8.2747E-31
  476.2100    5.9449E-26   -3.8097E-29    8.3696E-31
  476.2200    5.9631E-26   -3.8433E-29    8.4647E-31
  476.2300    5.9814E-26   -3.9820E-29    8.4492E-31
  476.2400    5.9998E-26   -4.1212E-29    8.4336E-31
  476.2500    6.0183E-26   -4.2956E-29    8.3907E-31
  476.2600    6.0368E-26   -4.4699E-29    8.3479E-31
  476.2700    6.0556E-26   -4.5272E-29    8.4321E-31
  476.2800    6.0746E-26   -4.5846E-29    8.5165E-31
  476.2900    6.0937E-26   -4.5035E-29    8.7469E-31
  476.3000    6.1129E-26   -4.4222E-29    8.9781E-31
  476.3100    6.1315E-26   -4.3456E-29    9.2017E-31
  476.3200    6.1502E-26   -4.2692E-29    9.4252E-31
  476.3300    6.1679E-26   -4.3013E-29    9.5268E-31
  476.3400    6.1855E-26   -4.3333E-29    9.6281E-31
  476.3500    6.2023E-26   -4.4229E-29    9.6503E-31
  476.3600    6.2192E-26   -4.5127E-29    9.6726E-31
  476.3700    6.2357E-26   -4.5895E-29    9.6777E-31
  476.3800    6.2522E-26   -4.6663E-29    9.6828E-31
  476.3900    6.2681E-26   -4.7273E-29    9.6862E-31
  476.4000    6.2840E-26   -4.7880E-29    9.6896E-31
  476.4100    6.2989E-26   -4.8727E-29    9.6779E-31
  476.4200    6.3139E-26   -4.9576E-29    9.6663E-31
  476.4300    6.3276E-26   -5.0766E-29    9.6499E-31
  476.4400    6.3414E-26   -5.1956E-29    9.6336E-31
  476.4500    6.3541E-26   -5.3063E-29    9.6669E-31
  476.4600    6.3668E-26   -5.4166E-29    9.7002E-31
  476.4700    6.3789E-26   -5.4774E-29    9.8285E-31
  476.4800    6.3909E-26   -5.5379E-29    9.9564E-31
  476.4900    6.4031E-26   -5.5343E-29    1.0141E-30
  476.5000    6.4153E-26   -5.5307E-29    1.0325E-30
  476.5100    6.4286E-26   -5.4536E-29    1.0507E-30
  476.5200    6.4419E-26   -5.3769E-29    1.0688E-30
  476.5300    6.4558E-26   -5.2941E-29    1.0809E-30
  476.5400    6.4696E-26   -5.2116E-29    1.0929E-30
  476.5500    6.4822E-26   -5.2557E-29    1.0920E-30
  476.5600    6.4948E-26   -5.3001E-29    1.0911E-30
  476.5700    6.5053E-26   -5.5044E-29    1.0782E-30
  476.5800    6.5157E-26   -5.7086E-29    1.0653E-30
  476.5900    6.5246E-26   -5.8947E-29    1.0589E-30
  476.6000    6.5334E-26   -6.0808E-29    1.0525E-30
  476.6100    6.5414E-26   -6.0904E-29    1.0682E-30
  476.6200    6.5494E-26   -6.0995E-29    1.0839E-30
  476.6300    6.5572E-26   -5.9989E-29    1.1084E-30
  476.6400    6.5650E-26   -5.8982E-29    1.1328E-30
  476.6500    6.5733E-26   -5.8173E-29    1.1439E-30
  476.6600    6.5817E-26   -5.7365E-29    1.1551E-30
  476.6700    6.5906E-26   -5.7203E-29    1.1491E-30
  476.6800    6.5994E-26   -5.7043E-29    1.1430E-30
  476.6900    6.6080E-26   -5.7333E-29    1.1305E-30
  476.7000    6.6165E-26   -5.7624E-29    1.1179E-30
  476.7100    6.6240E-26   -5.8140E-29    1.1072E-30
  476.7200    6.6315E-26   -5.8658E-29    1.0965E-30
  476.7300    6.6377E-26   -5.9053E-29    1.0919E-30
  476.7400    6.6440E-26   -5.9448E-29    1.0873E-30
  476.7500    6.6488E-26   -5.9411E-29    1.0921E-30
  476.7600    6.6536E-26   -5.9374E-29    1.0970E-30
  476.7700    6.6578E-26   -5.9055E-29    1.1064E-30
  476.7800    6.6620E-26   -5.8735E-29    1.1158E-30
  476.7900    6.6666E-26   -5.8434E-29    1.1222E-30
  476.8000    6.6713E-26   -5.8133E-29    1.1286E-30
  476.8100    6.6762E-26   -5.7991E-29    1.1282E-30
  476.8200    6.6812E-26   -5.7850E-29    1.1277E-30
  476.8300    6.6850E-26   -5.7885E-29    1.1198E-30
  476.8400    6.6888E-26   -5.7920E-29    1.1118E-30
  476.8500    6.6906E-26   -5.7984E-29    1.0992E-30
  476.8600    6.6925E-26   -5.8049E-29    1.0865E-30
  476.8700    6.6938E-26   -5.7474E-29    1.0844E-30
  476.8800    6.6952E-26   -5.6897E-29    1.0823E-30
  476.8900    6.6975E-26   -5.5071E-29    1.1049E-30
  476.9000    6.6998E-26   -5.3250E-29    1.1274E-30
  476.9100    6.7022E-26   -5.1382E-29    1.1540E-30
  476.9200    6.7046E-26   -4.9509E-29    1.1807E-30
  476.9300    6.7051E-26   -4.9641E-29    1.1745E-30
  476.9400    6.7056E-26   -4.9777E-29    1.1682E-30
  476.9500    6.7043E-26   -5.1899E-29    1.1268E-30
  476.9600    6.7030E-26   -5.4014E-29    1.0856E-30
  476.9700    6.7025E-26   -5.5580E-29    1.0488E-30
  476.9800    6.7020E-26   -5.7141E-29    1.0121E-30
  476.9900    6.7039E-26   -5.6340E-29    1.0089E-30
  477.0000    6.7057E-26   -5.5535E-29    1.0059E-30
  477.0100    6.7077E-26   -5.3196E-29    1.0274E-30
  477.0200    6.7096E-26   -5.0864E-29    1.0489E-30
  477.0300    6.7092E-26   -4.8157E-29    1.0809E-30
  477.0400    6.7088E-26   -4.5457E-29    1.1128E-30
  477.0500    6.7063E-26   -4.3546E-29    1.1350E-30
  477.0600    6.7038E-26   -4.1637E-29    1.1573E-30
  477.0700    6.7008E-26   -4.1824E-29    1.1449E-30
  477.0800    6.6979E-26   -4.2015E-29    1.1325E-30
  477.0900    6.6954E-26   -4.3994E-29    1.0879E-30
  477.1000    6.6929E-26   -4.5973E-29    1.0433E-30
  477.1100    6.6911E-26   -4.7090E-29    1.0078E-30
  477.1200    6.6894E-26   -4.8205E-29    9.7225E-31
  477.1300    6.6885E-26   -4.6562E-29    9.7563E-31
  477.1400    6.6876E-26   -4.4916E-29    9.7905E-31
  477.1500    6.6862E-26   -4.2297E-29    9.9723E-31
  477.1600    6.6847E-26   -3.9678E-29    1.0154E-30
  477.1700    6.6810E-26   -3.8401E-29    1.0164E-30
  477.1800    6.6773E-26   -3.7128E-29    1.0174E-30
  477.1900    6.6717E-26   -3.7325E-29    1.0008E-30
  477.2000    6.6661E-26   -3.7523E-29    9.8418E-31
  477.2100    6.6603E-26   -3.8008E-29    9.6873E-31
  477.2200    6.6546E-26   -3.8495E-29    9.5322E-31
  477.2300    6.6495E-26   -3.8548E-29    9.4760E-31
  477.2400    6.6444E-26   -3.8600E-29    9.4197E-31
  477.2500    6.6394E-26   -3.8118E-29    9.4003E-31
  477.2600    6.6345E-26   -3.7635E-29    9.3809E-31
  477.2700    6.6292E-26   -3.6580E-29    9.3446E-31
  477.2800    6.6239E-26   -3.5521E-29    9.3082E-31
  477.2900    6.6183E-26   -3.4168E-29    9.2637E-31
  477.3000    6.6127E-26   -3.2811E-29    9.2190E-31
  477.3100    6.6070E-26   -3.1493E-29    9.1877E-31
  477.3200    6.6013E-26   -3.0175E-29    9.1565E-31
  477.3300    6.5953E-26   -2.9176E-29    9.1304E-31
  477.3400    6.5893E-26   -2.8179E-29    9.1044E-31
  477.3500    6.5824E-26   -2.7781E-29    9.0540E-31
  477.3600    6.5754E-26   -2.7381E-29    9.0035E-31
  477.3700    6.5675E-26   -2.7627E-29    8.9076E-31
  477.3800    6.5595E-26   -2.7874E-29    8.8117E-31
  477.3900    6.5517E-26   -2.8286E-29    8.6661E-31
  477.4000    6.5439E-26   -2.8698E-29    8.5209E-31
  477.4100    6.5374E-26   -2.8814E-29    8.3290E-31
  477.4200    6.5307E-26   -2.8930E-29    8.1365E-31
  477.4300    6.5248E-26   -2.8554E-29    7.9631E-31
  477.4400    6.5188E-26   -2.8178E-29    7.7897E-31
  477.4500    6.5125E-26   -2.7172E-29    7.7204E-31
  477.4600    6.5062E-26   -2.6170E-29    7.6513E-31
  477.4700    6.4990E-26   -2.5011E-29    7.6445E-31
  477.4800    6.4918E-26   -2.3856E-29    7.6377E-31
  477.4900    6.4837E-26   -2.3606E-29    7.5376E-31
  477.5000    6.4756E-26   -2.3357E-29    7.4373E-31
  477.5100    6.4666E-26   -2.4425E-29    7.1813E-31
  477.5200    6.4575E-26   -2.5490E-29    6.9261E-31
  477.5300    6.4477E-26   -2.6669E-29    6.6790E-31
  477.5400    6.4379E-26   -2.7844E-29    6.4326E-31
  477.5500    6.4274E-26   -2.7934E-29    6.3594E-31
  477.5600    6.4170E-26   -2.8022E-29    6.2866E-31
  477.5700    6.4066E-26   -2.7083E-29    6.3651E-31
  477.5800    6.3962E-26   -2.6143E-29    6.4437E-31
  477.5900    6.3868E-26   -2.4635E-29    6.5904E-31
  477.6000    6.3773E-26   -2.3127E-29    6.7372E-31
  477.6100    6.3691E-26   -2.1562E-29    6.8509E-31
  477.6200    6.3609E-26   -1.9996E-29    6.9645E-31
  477.6300    6.3538E-26   -1.9047E-29    6.9051E-31
  477.6400    6.3466E-26   -1.8100E-29    6.8452E-31
  477.6500    6.3401E-26   -1.8058E-29    6.5658E-31
  477.6600    6.3335E-26   -1.8016E-29    6.2863E-31
  477.6700    6.3259E-26   -1.8031E-29    6.0201E-31
  477.6800    6.3184E-26   -1.8046E-29    5.7539E-31
  477.6900    6.3083E-26   -1.7293E-29    5.7341E-31
  477.7000    6.2981E-26   -1.6538E-29    5.7145E-31
  477.7100    6.2866E-26   -1.5686E-29    5.7967E-31
  477.7200    6.2750E-26   -1.4831E-29    5.8790E-31
  477.7300    6.2642E-26   -1.5203E-29    5.7587E-31
  477.7400    6.2533E-26   -1.5575E-29    5.6380E-31
  477.7500    6.2434E-26   -1.7005E-29    5.3032E-31
  477.7600    6.2335E-26   -1.8435E-29    4.9684E-31
  477.7700    6.2229E-26   -1.8959E-29    4.7519E-31
  477.7800    6.2123E-26   -1.9485E-29    4.5347E-31
  477.7900    6.2001E-26   -1.7872E-29    4.6460E-31
  477.8000    6.1878E-26   -1.6255E-29    4.7577E-31
  477.8100    6.1757E-26   -1.3908E-29    4.9746E-31
  477.8200    6.1635E-26   -1.1562E-29    5.1916E-31
  477.8300    6.1534E-26   -1.0121E-29    5.2545E-31
  477.8400    6.1434E-26   -8.6843E-30    5.3173E-31
  477.8500    6.1346E-26   -7.9812E-30    5.2676E-31
  477.8600    6.1258E-26   -7.2762E-30    5.2177E-31
  477.8700    6.1162E-26   -6.2565E-30    5.2414E-31
  477.8800    6.1065E-26   -5.2360E-30    5.2652E-31
  477.8900    6.0955E-26   -3.6109E-30    5.4011E-31
  477.9000    6.0845E-26   -1.9907E-30    5.5366E-31
  477.9100    6.0732E-26   -4.7641E-31    5.6280E-31
  477.9200    6.0619E-26    1.0425E-30    5.7197E-31
  477.9300    6.0511E-26    1.8605E-30    5.6485E-31
  477.9400    6.0403E-26    2.6772E-30    5.5769E-31
  477.9500    6.0293E-26    2.8533E-30    5.4107E-31
  477.9600    6.0184E-26    3.0289E-30    5.2449E-31
  477.9700    6.0063E-26    2.7162E-30    5.0775E-31
  477.9800    5.9943E-26    2.4041E-30    4.9106E-31
  477.9900    5.9815E-26    1.8900E-30    4.7635E-31
  478.0000    5.9687E-26    1.3755E-30    4.6164E-31
  478.0100    5.9560E-26    1.0310E-30    4.4697E-31
  478.0200    5.9433E-26    6.8765E-31    4.3235E-31
  478.0300    5.9312E-26    8.2727E-31    4.2006E-31
  478.0400    5.9190E-26    9.6699E-31    4.0781E-31
  478.0500    5.9068E-26    1.8172E-30    4.0757E-31
  478.0600    5.8945E-26    2.6689E-30    4.0736E-31
  478.0700    5.8817E-26    4.3431E-30    4.2602E-31
  478.0800    5.8690E-26    6.0176E-30    4.4469E-31
  478.0900    5.8560E-26    7.8086E-30    4.6731E-31
  478.1000    5.8430E-26    9.5996E-30    4.8993E-31
  478.1100    5.8302E-26    1.0652E-29    4.9719E-31
  478.1200    5.8173E-26    1.1702E-29    5.0442E-31
  478.1300    5.8046E-26    1.1959E-29    4.9569E-31
  478.1400    5.7918E-26    1.2216E-29    4.8695E-31
  478.1500    5.7784E-26    1.2195E-29    4.7515E-31
  478.1600    5.7650E-26    1.2175E-29    4.6336E-31
  478.1700    5.7507E-26    1.2302E-29    4.5707E-31
  478.1800    5.7364E-26    1.2431E-29    4.5080E-31
  478.1900    5.7223E-26    1.3035E-29    4.5177E-31
  478.2000    5.7081E-26    1.3641E-29    4.5274E-31
  478.2100    5.6950E-26    1.4904E-29    4.6043E-31
  478.2200    5.6818E-26    1.6171E-29    4.6815E-31
  478.2300    5.6690E-26    1.7281E-29    4.7014E-31
  478.2400    5.6561E-26    1.8395E-29    4.7213E-31
  478.2500    5.6423E-26    1.8244E-29    4.5225E-31
  478.2600    5.6285E-26    1.8092E-29    4.3233E-31
  478.2700    5.6140E-26    1.6984E-29    3.9760E-31
  478.2800    5.5995E-26    1.5872E-29    3.6277E-31
  478.2900    5.5856E-26    1.5344E-29    3.4046E-31
  478.3000    5.5717E-26    1.4814E-29    3.1808E-31
  478.3100    5.5589E-26    1.5672E-29    3.2183E-31
  478.3200    5.5461E-26    1.6532E-29    3.2562E-31
  478.3300    5.5332E-26    1.7891E-29    3.3735E-31
  478.3400    5.5204E-26    1.9246E-29    3.4904E-31
  478.3500    5.5062E-26    2.0197E-29    3.5067E-31
  478.3600    5.4920E-26    2.1151E-29    3.5229E-31
  478.3700    5.4773E-26    2.1675E-29    3.4625E-31
  478.3800    5.4627E-26    2.2199E-29    3.4019E-31
  478.3900    5.4490E-26    2.2549E-29    3.3562E-31
  478.4000    5.4354E-26    2.2897E-29    3.3107E-31
  478.4100    5.4225E-26    2.3114E-29    3.2896E-31
  478.4200    5.4097E-26    2.3332E-29    3.2684E-31
  478.4300    5.3957E-26    2.3254E-29    3.2019E-31
  478.4400    5.3817E-26    2.3177E-29    3.1353E-31
  478.4500    5.3657E-26    2.2892E-29    3.0011E-31
  478.4600    5.3498E-26    2.2608E-29    2.8674E-31
  478.4700    5.3337E-26    2.2965E-29    2.7848E-31
  478.4800    5.3176E-26    2.3322E-29    2.7024E-31
  478.4900    5.3035E-26    2.5132E-29    2.7890E-31
  478.5000    5.2893E-26    2.6944E-29    2.8760E-31
  478.5100    5.2757E-26    2.9197E-29    3.0209E-31
  478.5200    5.2621E-26    3.1443E-29    3.1653E-31
  478.5300    5.2464E-26    3.2332E-29    3.1578E-31
  478.5400    5.2306E-26    3.3217E-29    3.1501E-31
  478.5500    5.2130E-26    3.2682E-29    2.9845E-31
  478.5600    5.1954E-26    3.2144E-29    2.8187E-31
  478.5700    5.1799E-26    3.2171E-29    2.7302E-31
  478.5800    5.1645E-26    3.2201E-29    2.6421E-31
  478.5900    5.1535E-26    3.4023E-29    2.7751E-31
  478.6000    5.1426E-26    3.5845E-29    2.9080E-31
  478.6100    5.1328E-26    3.8017E-29    3.0777E-31
  478.6200    5.1229E-26    4.0189E-29    3.2475E-31
  478.6300    5.1102E-26    4.0984E-29    3.2378E-31
  478.6400    5.0975E-26    4.1776E-29    3.2279E-31
  478.6500    5.0818E-26    4.1396E-29    3.0924E-31
  478.6600    5.0661E-26    4.1016E-29    2.9569E-31
  478.6700    5.0489E-26    4.0585E-29    2.8815E-31
  478.6800    5.0316E-26    4.0153E-29    2.8063E-31
  478.6900    5.0141E-26    4.0124E-29    2.8306E-31
  478.7000    4.9966E-26    4.0095E-29    2.8549E-31
